time_s,chassis_travel_mm,front_left_smoothed_mm,front_right_smoothed_mm,rear_left_smoothed_mm,rear_right_smoothed_mm,front_left_raw_mm,front_right_raw_mm,rear_left_raw_mm,rear_right_raw_mm
0.520000,104.000000,46.979964,46.979964,36.200468,36.200468,-9.899601,-9.899601,-36.858002,-36.858002
0.522000,104.400000,46.979964,46.979964,35.944452,35.944452,-9.622255,-9.622255,-37.142947,-37.142947
0.524000,104.800000,46.979964,46.979964,35.686826,35.686826,-9.344086,-9.344086,-37.423719,-37.423719
0.526000,105.200000,46.979964,46.979964,35.427680,35.427680,-9.065096,-9.065096,-37.700376,-37.700376
0.528000,105.600000,46.979964,46.979964,35.167106,35.167106,-8.831976,-8.831976,-37.927821,-37.927821
0.530000,106.000000,46.979964,46.979964,34.905197,34.905197,-8.551480,-8.551480,-38.197079,-38.197079
0.532000,106.400000,46.979964,46.979964,34.642046,34.642046,-8.270163,-8.270163,-38.462380,-38.462380
0.534000,106.800000,46.979964,46.979964,34.377748,34.377748,-8.035106,-8.035106,-38.680478,-38.680478
0.536000,107.200000,46.979964,46.979964,34.112397,34.112397,-7.752284,-7.752284,-38.938658,-38.938658
0.538000,107.600000,46.979964,46.979964,33.846089,33.846089,-7.468643,-7.468643,-39.193026,-39.193026
0.540000,108.000000,46.979964,46.979964,33.578922,33.578922,-7.184181,-7.184181,-39.443632,-39.443632
0.542000,108.400000,46.979964,46.979964,33.310992,33.310992,-6.946504,-6.946504,-39.649631,-39.649631
0.544000,108.800000,46.979964,46.979964,33.042398,33.042398,-6.660539,-6.660539,-39.893462,-39.893462
0.546000,109.200000,46.979964,46.979964,32.773237,32.773237,-6.373756,-6.373756,-40.133665,-40.133665
0.548000,109.600000,46.979964,46.979964,32.503610,32.503610,-6.086153,-6.086153,-40.370283,-40.370283
0.550000,110.000000,46.979964,46.979964,32.233616,32.233616,-5.845859,-5.845859,-40.564759,-40.564759
0.552000,110.400000,46.979964,46.979964,31.963354,31.963354,-5.556755,-5.556755,-40.794920,-40.794920
0.554000,110.800000,46.979964,46.979964,31.692926,31.692926,-5.266833,-5.266833,-41.021619,-41.021619
0.556000,111.200000,46.979964,46.979964,31.422432,31.422432,-5.024605,-5.024605,-41.207919,-41.207919
0.558000,111.600000,46.979964,46.979964,31.151973,31.151973,-4.733183,-4.733183,-41.428377,-41.428377
0.560000,112.000000,46.979964,46.979964,30.881651,30.881651,-4.440942,-4.440942,-41.645487,-41.645487
0.562000,112.400000,46.979964,46.979964,30.611568,30.611568,-4.147883,-4.147883,-41.859288,-41.859288
0.564000,112.800000,46.979964,46.979964,30.341825,30.341825,-3.903043,-3.903043,-42.034955,-42.034955
0.566000,113.200000,46.979964,46.979964,30.072524,30.072524,-3.608484,-3.608484,-42.242787,-42.242787
0.568000,113.600000,46.979964,46.979964,29.803769,29.803769,-3.313109,-3.313109,-42.447416,-42.447416
0.570000,114.000000,46.979964,46.979964,29.535661,29.535661,-3.016915,-3.016915,-42.648876,-42.648876
0.572000,114.400000,46.979964,46.979964,29.268302,29.268302,-2.769463,-2.769463,-42.814365,-42.814365
0.574000,114.800000,46.979964,46.979964,29.001796,29.001796,-2.471771,-2.471771,-43.010107,-43.010107
0.576000,115.200000,46.979964,46.979964,28.736244,28.736244,-2.173262,-2.173262,-43.202778,-43.202778
0.578000,115.600000,46.979964,46.979964,28.471748,28.471748,-1.923880,-1.923880,-43.361015,-43.361015
0.580000,116.000000,46.979964,46.979964,28.208411,28.208411,-1.623873,-1.623873,-43.548141,-43.548141
0.582000,116.400000,46.979964,46.979964,27.946335,27.946335,-1.323049,-1.323049,-43.732287,-43.732287
0.584000,116.800000,46.979964,46.979964,27.685621,27.685621,-1.021408,-1.021408,-43.913485,-43.913485
0.586000,117.200000,46.979964,46.979964,27.426372,27.426372,-0.769416,-0.769416,-44.062253,-44.062253
0.588000,117.600000,46.979964,46.979964,27.168687,27.168687,-0.466276,-0.466276,-44.238124,-44.238124
0.590000,118.000000,46.979964,46.979964,26.912669,26.912669,-0.162320,-0.162320,-44.411131,-44.411131
0.592000,118.400000,46.979964,46.979964,26.658418,26.658418,0.142364,0.142364,-44.581303,-44.581303
0.594000,118.800000,46.979964,46.979964,26.406034,26.406034,0.396364,0.396364,-44.720968,-44.720968
0.596000,119.200000,46.979964,46.979964,26.155617,26.155617,0.701164,0.701164,-44.886016,-44.886016
0.598000,119.600000,46.979964,46.979964,25.907266,25.907266,1.005964,1.005964,-45.048307,-45.048307
0.600000,120.000000,46.979964,46.979964,25.661080,25.661080,1.259964,1.259964,-45.181464,-45.181464
0.602000,120.400000,46.979964,46.979964,25.417157,25.417157,1.564764,1.564764,-45.338772,-45.338772
0.604000,120.800000,46.979964,46.979964,25.175595,25.175595,1.869564,1.869564,-45.493398,-45.493398
0.606000,121.200000,46.979964,46.979964,24.936491,24.936491,2.174364,2.174364,-45.645367,-45.645367
0.608000,121.600000,46.979964,46.979964,24.699942,24.699942,2.428364,2.428364,-45.769997,-45.769997
0.610000,122.000000,46.979964,46.979964,24.466042,24.466042,2.733164,2.733164,-45.917162,-45.917162
0.612000,122.400000,46.979964,46.979964,24.234888,24.234888,3.037964,3.037964,-46.061739,-46.061739
0.614000,122.800000,46.979964,46.979964,24.006573,24.006573,3.342764,3.342764,-46.203753,-46.203753
0.616000,123.200000,46.979964,46.979964,23.781191,23.781191,3.596764,3.596764,-46.320157,-46.320157
0.618000,123.600000,46.979964,46.979964,23.558835,23.558835,3.901564,3.901564,-46.457532,-46.457532
0.620000,124.000000,46.979964,46.979964,23.339595,23.339595,4.206364,4.206364,-46.592409,-46.592409
0.622000,124.400000,46.979964,46.979964,23.123563,23.123563,4.460364,4.460364,-46.702913,-46.702913
0.624000,124.800000,46.979964,46.979964,22.910828,22.910828,4.765164,4.765164,-46.833267,-46.833267
0.626000,125.200000,46.979964,46.979964,22.701480,22.701480,5.069964,5.069964,-46.961184,-46.961184
0.628000,125.600000,46.979964,46.979964,22.495606,22.495606,5.374764,5.374764,-47.086685,-47.086685
0.630000,126.000000,46.979964,46.979964,22.293294,22.293294,5.628764,5.628764,-47.189439,-47.189439
0.632000,126.400000,46.979964,46.979964,22.094628,22.094628,5.933564,5.933564,-47.310565,-47.310565
0.634000,126.800000,46.979964,46.979964,21.899693,21.899693,6.238364,6.238364,-47.429334,-47.429334
0.636000,127.200000,46.979964,46.979964,21.708573,21.708573,6.543164,6.543164,-47.545764,-47.545764
0.638000,127.600000,46.979964,46.979964,21.521350,21.521350,6.797164,6.797164,-47.641017,-47.641017
0.640000,128.000000,46.979964,46.979964,21.338105,21.338105,7.101964,7.101964,-47.753211,-47.753211
0.642000,128.400000,46.979964,46.979964,21.158918,21.158918,7.406764,7.406764,-47.863120,-47.863120
0.644000,128.800000,46.979964,46.979964,20.983867,20.983867,7.660764,7.660764,-47.952980,-47.952980
0.646000,129.200000,46.979964,46.979964,20.813029,20.813029,7.965564,7.965564,-48.058751,-48.058751
0.648000,129.600000,46.979964,46.979964,20.646481,20.646481,8.270364,8.270364,-48.162289,-48.162289
0.650000,130.000000,46.979964,46.979964,20.484295,20.484295,8.575164,8.575164,-48.263612,-48.263612
0.652000,130.400000,46.979964,46.979964,20.326546,20.326546,8.829164,8.829164,-48.346369,-48.346369
0.654000,130.800000,46.979964,46.979964,20.173305,20.173305,9.133964,9.133964,-48.443678,-48.443678
0.656000,131.200000,46.979964,46.979964,20.024642,20.024642,9.438764,9.438764,-48.538820,-48.538820
0.658000,131.600000,46.979964,46.979964,19.880626,19.880626,9.743564,9.743564,-48.631813,-48.631813
0.660000,132.000000,46.979964,46.979964,19.741322,19.741322,9.997564,9.997564,-48.707677,-48.707677
0.662000,132.400000,46.979964,46.979964,19.606798,19.606798,10.302364,10.302364,-48.796772,-48.796772
0.664000,132.800000,46.979964,46.979964,19.477116,19.477116,10.607164,10.607164,-48.883764,-48.883764
0.666000,133.200000,46.979964,46.979964,19.352338,19.352338,10.861164,10.861164,-48.954661,-48.954661
0.668000,133.600000,46.979964,46.979964,19.232526,19.232526,11.165964,11.165964,-49.037836,-49.037836
0.670000,134.000000,46.979964,46.979964,19.117737,19.117737,11.470764,11.470764,-49.118952,-49.118952
0.672000,134.400000,46.979964,46.979964,19.008029,19.008029,11.775564,11.775564,-49.198023,-49.198023
0.674000,134.800000,46.979964,46.979964,18.903457,18.903457,12.029564,12.029564,-49.262364,-49.262364
0.676000,135.200000,46.979964,46.979964,18.804074,18.804074,12.334364,12.334364,-49.337725,-49.337725
0.678000,135.600000,46.979964,46.979964,18.709931,18.709931,12.639164,12.639164,-49.411082,-49.411082
0.680000,136.000000,46.979964,46.979964,18.621080,18.621080,12.943964,12.943964,-49.482450,-49.482450
0.682000,136.400000,46.979964,46.979964,18.537567,18.537567,13.197964,13.197964,-49.540414,-49.540414
0.684000,136.800000,46.979964,46.979964,18.459438,18.459438,13.502764,13.502764,-49.608171,-49.608171
0.686000,137.200000,46.979964,46.979964,18.386738,18.386738,13.807564,13.807564,-49.673978,-49.673978
0.688000,137.600000,46.979964,46.979964,18.319508,18.319508,14.061564,14.061564,-49.727338,-49.727338
0.690000,138.000000,46.979964,46.979964,18.257788,18.257788,14.366364,14.366364,-49.789605,-49.789605
0.692000,138.400000,46.979964,46.979964,18.201616,18.201616,14.671164,14.671164,-49.849959,-49.849959
0.694000,138.800000,46.979964,46.979964,18.151029,18.151029,14.975964,14.975964,-49.908413,-49.908413
0.696000,139.200000,46.979964,46.979964,18.106059,18.106059,15.229964,15.229964,-49.955684,-49.955684
0.698000,139.600000,46.979964,46.979964,18.066740,18.066740,15.534764,15.534764,-50.010688,-50.010688
0.700000,140.000000,46.979964,46.979964,18.033099,18.033099,15.839564,15.839564,-50.063829,-50.063829
0.702000,140.400000,46.979964,46.979964,18.005165,18.005165,16.144364,16.144364,-50.115117,-50.115117
0.704000,140.800000,46.979964,46.979964,17.982963,17.982963,16.398364,16.398364,-50.156452,-50.156452
0.706000,141.200000,46.979964,46.979964,17.966515,17.966515,16.703164,16.703164,-50.204376,-50.204376
0.708000,141.600000,46.979964,46.979964,17.955843,17.955843,17.007964,17.007964,-50.250482,-50.250482
0.710000,142.000000,46.979964,46.979964,17.950965,17.950965,17.261964,17.261964,-50.287523,-50.287523
0.712000,142.400000,46.979964,46.979964,17.951896,17.951896,17.566764,17.566764,-50.330326,-50.330326
0.714000,142.800000,46.979964,46.979964,17.958651,17.958651,17.871564,17.871564,-50.371343,-50.371343
0.716000,143.200000,46.979964,46.979964,17.971241,17.971241,18.176364,18.176364,-50.410584,-50.410584
0.718000,143.600000,46.979964,46.979964,17.989674,17.989674,18.430364,18.430364,-50.441938,-50.441938
0.720000,144.000000,46.979964,46.979964,18.013954,18.013954,18.735164,18.735164,-50.477955,-50.477955
0.722000,144.400000,46.979964,46.979964,18.044082,18.044082,19.039964,19.039964,-50.512227,-50.512227
0.724000,144.800000,46.979964,46.979964,18.080056,18.080056,19.344764,19.344764,-50.544767,-50.544767
0.726000,145.200000,46.979964,46.979964,18.121870,18.121870,19.598764,19.598764,-50.570566,-50.570566
0.728000,145.600000,46.979964,46.979964,18.169514,18.169514,19.903564,19.903564,-50.599954,-50.599954
0.730000,146.000000,46.979964,46.979964,18.222975,18.222975,20.208364,20.208364,-50.627638,-50.627638
0.732000,146.400000,46.979964,46.979964,18.282237,18.282237,20.462364,20.462364,-50.649414,-50.649414
0.734000,146.800000,46.979964,46.979964,18.347281,18.347281,20.767164,20.767164,-50.674000,-50.674000
0.736000,147.200000,46.979964,46.979964,18.418083,18.418083,21.071964,21.071964,-50.696909,-50.696909
0.738000,147.600000,46.979964,46.979964,18.494616,18.494616,21.376764,21.376764,-50.718153,-50.718153
0.740000,148.000000,46.979964,46.979964,18.576850,18.576850,21.630764,21.630764,-50.734590,-50.734590
0.742000,148.400000,46.979964,46.979964,18.664751,18.664751,21.935564,21.935564,-50.752803,-50.752803
0.744000,148.800000,46.979964,46.979964,18.758283,18.758283,22.240364,22.240364,-50.769377,-50.769377
0.746000,149.200000,46.979964,46.979964,18.857405,18.857405,22.545164,22.545164,-50.784320,-50.784320
0.748000,149.600000,46.979964,46.979964,18.962072,18.962072,22.799164,22.799164,-50.795535,-50.795535
0.750000,150.000000,46.979964,46.979964,19.072238,19.072238,23.103964,23.103964,-50.807513,-50.807513
0.752000,150.400000,46.979964,46.979964,19.187851,19.187851,23.408764,23.408764,-50.817887,-50.817887
0.754000,150.800000,46.979964,46.979964,19.308857,19.308857,23.662764,23.662764,-50.825312,-50.825312
0.756000,151.200000,46.979964,46.979964,19.435198,19.435198,23.967564,23.967564,-50.832767,-50.832767
0.758000,151.600000,46.979964,46.979964,19.566813,19.566813,24.272364,24.272364,-50.838641,-50.838641
0.760000,152.000000,46.979964,46.979964,19.703637,19.703637,24.577164,24.577164,-50.842944,-50.842944
0.762000,152.400000,46.979964,46.979964,19.845602,19.845602,24.831164,24.831164,-50.845336,-50.845336
0.764000,152.800000,46.979964,46.979964,19.992635,19.992635,25.135964,25.135964,-50.846779,-50.846779
0.766000,153.200000,46.979964,46.979964,20.144663,20.144663,25.440764,25.440764,-50.846675,-50.846675
0.768000,153.600000,46.979964,46.979964,20.301606,20.301606,25.694764,25.694764,-50.845411,-50.845411
0.770000,154.000000,46.979964,46.979964,20.463382,20.463382,25.999564,25.999564,-50.842490,-50.842490
0.772000,154.400000,46.979964,46.979964,20.629906,20.629906,26.304364,26.304364,-50.838043,-50.838043
0.774000,154.800000,46.979964,46.979964,20.801089,20.801089,26.609164,26.609164,-50.832079,-50.832079
0.776000,155.200000,46.979964,46.979964,20.976837,20.976837,26.863164,26.863164,-50.825956,-50.825956
0.778000,155.600000,46.979964,46.979964,21.157057,21.157057,27.167964,27.167964,-50.817230,-50.817230
0.780000,156.000000,46.979964,46.979964,21.341647,21.341647,27.472764,27.472764,-50.807009,-50.807009
0.782000,156.400000,46.979964,46.979964,21.530505,21.530505,27.777564,27.777564,-50.795299,-50.795299
0.784000,156.800000,46.979964,46.979964,21.723526,21.723526,28.031564,28.031564,-50.784409,-50.784409
0.786000,157.200000,46.979964,46.979964,21.920598,21.920598,28.336364,28.336364,-50.769991,-50.769991
0.788000,157.600000,46.979964,46.979964,22.121610,22.121610,28.641164,28.641164,-50.754104,-50.754104
0.790000,158.000000,46.979964,46.979964,22.326444,22.326444,28.895164,28.895164,-50.739750,-50.739750
0.792000,158.400000,46.979964,46.979964,22.534980,22.534980,29.199964,29.199964,-50.721192,-50.721192
0.794000,158.800000,46.979964,46.979964,22.747094,22.747094,29.504764,29.504764,-50.701187,-50.701187
0.796000,159.200000,46.979964,46.979964,22.962661,22.962661,29.809564,29.809564,-50.679741,-50.679741
0.798000,159.600000,46.979964,46.979964,23.181548,23.181548,30.063564,30.063564,-50.660775,-50.660775
0.800000,160.000000,46.979964,46.979964,23.403623,23.403623,30.368364,30.368364,-50.636706,-50.636706
0.802000,160.400000,46.979964,46.979964,23.628748,23.628748,30.673164,30.673164,-50.611216,-50.611216
0.804000,160.800000,46.979964,46.979964,23.856782,23.856782,30.977964,30.977964,-50.584312,-50.584312
0.806000,161.200000,46.979964,46.979964,24.087580,24.087580,31.231964,31.231964,-50.560816,-50.560816
0.808000,161.600000,46.979964,46.979964,24.320995,24.320995,31.536764,31.536764,-50.531336,-50.531336
0.810000,162.000000,46.979964,46.979964,24.556877,24.556877,31.841564,31.841564,-50.500459,-50.500459
0.812000,162.400000,46.979964,46.979964,24.795069,24.795069,32.095564,32.095564,-50.473667,-50.473667
0.814000,162.800000,46.979964,46.979964,25.035414,25.035414,32.400364,32.400364,-50.440247,-50.440247
0.816000,163.200000,46.979964,46.979964,25.277750,25.277750,32.705164,32.705164,-50.405449,-50.405449
0.818000,163.600000,46.979964,46.979964,25.521913,25.521913,33.009964,33.009964,-50.369279,-50.369279
0.820000,164.000000,46.979964,46.979964,25.767733,25.767733,33.263964,33.263964,-50.338094,-50.338094
0.822000,164.400000,46.979964,46.979964,26.015040,26.015040,33.568764,33.568764,-50.299424,-50.299424
0.824000,164.800000,46.979964,46.979964,26.263657,26.263657,33.873564,33.873564,-50.259400,-50.259400
0.826000,165.200000,46.979964,46.979964,26.513405,26.513405,34.178364,34.178364,-50.218026,-50.218026
0.828000,165.600000,46.979964,46.979964,26.764103,26.764103,34.432364,34.432364,-50.182522,-50.182522
0.830000,166.000000,46.979964,46.979964,27.015564,27.015564,34.737164,34.737164,-50.138690,-50.138690
0.832000,166.400000,46.979964,46.979964,27.267603,27.267603,35.041964,35.041964,-50.093525,-50.093525
0.834000,166.800000,46.979964,46.979964,27.520048,27.520048,35.295964,35.295964,-50.054874,-50.054874
0.836000,167.200000,46.979964,46.979964,27.772740,27.772740,35.600764,35.600764,-50.007281,-50.007281
0.838000,167.600000,46.979964,46.979964,28.025530,28.025530,35.905564,35.905564,-49.958371,-49.958371
0.840000,168.000000,46.979964,46.979964,28.278276,28.278276,36.210364,36.210364,-49.908149,-49.908149
0.842000,168.400000,46.979964,46.979964,28.530846,28.530846,36.464364,36.464364,-49.865300,-49.865300
0.844000,168.800000,46.979964,46.979964,28.783112,28.783112,36.769164,36.769164,-49.812689,-49.812689
0.846000,169.200000,46.979964,46.979964,29.034956,29.034956,37.073964,37.073964,-49.758782,-49.758782
0.848000,169.600000,46.979964,46.979964,29.286262,29.286262,37.378764,37.378764,-49.703584,-49.703584
0.850000,170.000000,46.979964,46.979964,29.536922,29.536922,37.632764,37.632764,-49.656603,-49.656603
0.852000,170.400000,46.979964,46.979964,29.786834,29.786834,37.937564,37.937564,-49.599052,-49.599052
0.854000,170.800000,46.979964,46.979964,30.035899,30.035899,38.242364,38.242364,-49.540225,-49.540225
0.856000,171.200000,46.979964,46.979964,30.284025,30.284025,38.496364,38.496364,-49.490231,-49.490231
0.858000,171.600000,46.979964,46.979964,30.531126,30.531126,38.801164,38.801164,-49.429078,-49.429078
0.860000,172.000000,46.979964,46.979964,30.777118,30.777118,39.105964,39.105964,-49.366663,-49.366663
0.862000,172.400000,46.979964,46.979964,31.021925,31.021925,39.410764,39.410764,-49.302990,-49.302990
0.864000,172.800000,46.979964,46.979964,31.265473,31.265473,39.664764,39.664764,-49.248973,-49.248973
0.866000,173.200000,46.979964,46.979964,31.507696,31.507696,39.969564,39.969564,-49.183009,-49.183009
0.868000,173.600000,46.979964,46.979964,31.748531,31.748531,40.274364,40.274364,-49.115802,-49.115802
0.870000,174.000000,46.979964,46.979964,31.987918,31.987918,40.579164,40.579164,-49.047356,-49.047356
0.872000,174.400000,46.979964,46.979964,32.225806,32.225806,40.833164,40.833164,-48.989375,-48.989375
0.874000,174.800000,46.979964,46.979964,32.462145,32.462145,41.137964,41.137964,-48.918670,-48.918670
0.876000,175.200000,46.979964,46.979964,32.696891,32.696891,41.442764,41.442764,-48.846741,-48.846741
0.878000,175.600000,46.979964,46.979964,32.930005,32.930005,41.696764,41.696764,-48.785866,-48.785866
0.880000,176.000000,46.979964,46.979964,33.161453,33.161453,42.001564,42.001564,-48.711701,-48.711701
0.882000,176.400000,46.979964,46.979964,33.391205,33.391205,42.306364,42.306364,-48.636324,-48.636324
0.884000,176.800000,46.979964,46.979964,33.619236,33.619236,42.611164,42.611164,-48.559738,-48.559738
